Name,model,task,split,enable_sequences,run_no,SetA/SetA/accuracy,SetA/SetA/f1_score,SetA/SetA/precision,SetA/SetA/recall,SetA/SetB/accuracy,SetA/SetB/f1_score,SetA/SetB/precision,SetA/SetB/recall,SetA/SetC/accuracy,SetA/SetC/f1_score,SetA/SetC/precision,SetA/SetC/recall,SetA/SetD/accuracy,SetA/SetD/f1_score,SetA/SetD/precision,SetA/SetD/recall,SetB/SetA/accuracy,SetB/SetA/f1_score,SetB/SetA/precision,SetB/SetA/recall,SetB/SetB/accuracy,SetB/SetB/f1_score,SetB/SetB/precision,SetB/SetB/recall,SetB/SetC/accuracy,SetB/SetC/f1_score,SetB/SetC/precision,SetB/SetC/recall,SetB/SetD/accuracy,SetB/SetD/f1_score,SetB/SetD/precision,SetB/SetD/recall,SetC/SetA/accuracy,SetC/SetA/f1_score,SetC/SetA/precision,SetC/SetA/recall,SetC/SetB/accuracy,SetC/SetB/f1_score,SetC/SetB/precision,SetC/SetB/recall,SetC/SetC/accuracy,SetC/SetC/f1_score,SetC/SetC/precision,SetC/SetC/recall,SetC/SetD/accuracy,SetC/SetD/f1_score,SetC/SetD/precision,SetC/SetD/recall,SetD/SetA/accuracy,SetD/SetA/f1_score,SetD/SetA/precision,SetD/SetA/recall,SetD/SetB/accuracy,SetD/SetB/f1_score,SetD/SetB/precision,SetD/SetB/recall,SetD/SetC/accuracy,SetD/SetC/f1_score,SetD/SetC/precision,SetD/SetC/recall,SetD/SetD/accuracy,SetD/SetD/f1_score,SetD/SetD/precision,SetD/SetD/recall
logistic-regression|seq|m|r|52,logistic-regression,Multiclass,Random split,True,52,0.9210135786896192,0.4242527369517225,0.6355405108077583,0.3972276356990443,0.9597692307692308,0.3955751484503617,0.5814170048029911,0.3724222534349184,0.964076923076923,0.3923638185537888,0.5462452483235658,0.3702984375121225,0.9081478773477129,0.4007781959089282,0.6732825880501109,0.3798652896943694,0.9034280626252134,0.3425410199822813,0.324521016698081,0.3770169573448261,0.9614230769230768,0.3922964223295115,0.5547475801053265,0.3712354633227598,0.9683846153846154,0.3942016160091081,0.4707729173948392,0.3756166824995904,0.9029954759402276,0.3482440552874546,0.568410457184704,0.3506971890431067,0.6457297618164279,0.2660009893043714,0.3028768714833008,0.2899144911486421,0.9918846153846154,0.8459035993374698,0.9599195881484828,0.8006321855217071,0.9888846153846154,0.7429431025311466,0.8798755806969064,0.6896398777990208,0.908136452954348,0.3984888815793375,0.5113772844415158,0.3833474998202646,0.643986050307932,0.3337613140269391,0.3658148151982896,0.3319400820101467,0.9734615384615384,0.6251960659348753,0.606320052238429,0.6713646414338178,0.958,0.5734752090475409,0.5552410479917661,0.6828372616086122,0.947733400356441,0.6414351695209968,0.7606933337289793,0.6019848186481305
logistic-regression|seq|m|t|52,logistic-regression,Multiclass,Time split,True,52,0.9496306245802552,0.399275440800209,0.5251677637596931,0.3782570395176608,0.9665336100910108,0.4294359172815951,0.5782262872245746,0.3952467165188473,0.9673249663547306,0.3909447085349989,0.6517931372029819,0.3677300262718845,0.9041916610029256,0.375079474184355,0.5858189765204708,0.3653422282461462,0.9491421942731546,0.342664551872647,0.3507194518940726,0.3420018846336445,0.9866517643301932,0.8224813693940872,0.8755792505675206,0.8154670911134169,0.9857907420738004,0.7265311464408396,0.8144066269728868,0.6928518323166798,0.9170237286132208,0.4631673427317519,0.6187003309282154,0.4258058379315416,0.9499969473105806,0.3570573848814612,0.4490105046452885,0.3483662583286701,0.9874181702059716,0.6864235163846973,0.8262231928783822,0.6940144655410846,0.9898594723169852,0.6912727410833748,0.8478364184564243,0.6663313415954571,0.9139948583079696,0.4544260793345358,0.8157902538787486,0.4132201334078878,0.9418157396666464,0.3572482114572365,0.4658146587597422,0.3469667322302521,0.9694395657033372,0.601258237622066,0.7106892260724011,0.7029279145636292,0.9848831022503208,0.6761979144361474,0.8051424865352644,0.6940046730897218,0.9451552850093082,0.6072379496262957,0.7660254568939916,0.5710263758625371
logistic-regression|com|b|r|52,logistic-regression,Binary,Random split,False,52,0.86488421447383,0.7902233931988027,0.8371248329826566,0.763196578522553,0.7561798208277596,0.5971144636779755,0.5918643848360877,0.6054772394619945,0.7674000016035021,0.6838342545360083,0.6963880536903393,0.6754644340169129,0.902673070728734,0.8992905244150926,0.9035274129375648,0.8962047334809717,0.6715390057019152,0.5805804873096467,0.5776907966419693,0.5907546080780541,0.8485345980785601,0.6155780627175064,0.7642053522305519,0.5931299312520338,0.8020156020749316,0.6799035050173885,0.7892829981261925,0.6568242418877629,0.8872649952499582,0.8842163864923245,0.8846259128635832,0.8838254337559763,0.847267086568538,0.7353590696060561,0.8512869955382676,0.6990230909546324,0.780984231221371,0.5985489860939932,0.6019025557259572,0.5957372579509702,0.8008971593961212,0.7040323508885094,0.7579436941263602,0.6832292817425265,0.8843823518618941,0.8794580419968371,0.8881997119360837,0.8743611171512404,0.6394753215317611,0.5773114158836976,0.5812990522618806,0.6068232712498332,0.8493250638453119,0.6098156125010761,0.7766803372690314,0.5886280432518887,0.7725312081586184,0.6214530800875782,0.7268434948615071,0.6101809432061494,0.9612494444693612,0.9602827705717912,0.9598319341209868,0.9607538321302403
logistic-regression|seq|m|rsd|52,logistic-regression,Multiclass,Random with same distribution,True,52,0.912375723401098,0.4218739648601535,0.5601435880170431,0.3943878247424281,0.9833852544132918,0.6937932862160295,0.8222813995388741,0.6937858110617062,0.964770585746702,0.5706442551479732,0.6319965028815654,0.6215621784652076,0.926209843257323,0.4997921508567847,0.7754470291171799,0.4673906661585201,0.6594079240243359,0.2680060616972568,0.2997962303007264,0.3008959707302369,0.9655782469905004,0.5418268794195734,0.6222387509655011,0.4997998078155029,0.969308872735664,0.4468814246539596,0.5374856214792075,0.415111153273682,0.9040008225563224,0.3602980916545615,0.4718392619789431,0.3616306428350458,0.6404882029974773,0.2645923482674269,0.3023747552488023,0.2773695032498762,0.99184646744356,0.8473553791211086,0.9558165639013438,0.8011699288240631,0.990769585785162,0.7455408138145224,0.8661084456055442,0.7091878876045256,0.9091646483571724,0.4071230809929256,0.5664919542783559,0.3872081140335366,0.640599495474106,0.3486779911863376,0.4072281400340021,0.3277131446697163,0.976347063574478,0.6485681721733346,0.6412641184715069,0.6945672771969464,0.9585785162109148,0.5903135911928855,0.5884127103940715,0.6972858370800742,0.945756980304346,0.6237023755842183,0.756399322060587,0.583999213149004
logistic-regression|com|b|rsd|52,logistic-regression,Binary,Random with same distribution,False,52,0.870517945265024,0.8052036201854345,0.8366045198624313,0.7839828907606053,0.7696551556400517,0.6012150659484222,0.5987789677608637,0.604068572184485,0.7664940229461144,0.6749720235864265,0.6943604701040538,0.664191032340606,0.920570493126724,0.9181422033234772,0.9202580005415696,0.9163689114563968,0.6672433925116552,0.5749746564112963,0.5724551208497701,0.5845999395516575,0.8514092528710006,0.618854695734391,0.7835247912741461,0.5951076042701378,0.8001836009845502,0.6773005284695393,0.784405615756346,0.654802122843458,0.8788537948271539,0.8758073480634239,0.8755089704453829,0.8761176381086788,0.8466875197095347,0.7340277751943168,0.8506003695739823,0.6978136966523137,0.7893518612353105,0.5985091853734446,0.6072949001989202,0.5925901917295345,0.8021198297080825,0.6991815246969518,0.7660868202599743,0.6769284800737324,0.890111167060464,0.8857081472275734,0.8929462626956282,0.881192649615564,0.6420918954393202,0.5780749437209851,0.581186831334557,0.6060154748905271,0.8492486552002303,0.6099819756509298,0.7758484539475368,0.5887629710802792,0.7719739911967738,0.6203881672224509,0.7254730204185387,0.6093569453345877,0.9608132544243592,0.9598191581846202,0.9595481371429284,0.9600972516606046
logistic-regression|com|m|t|52,logistic-regression,Multiclass,Time split,False,52,0.8273088074528258,0.4970225018550238,0.4343531933151829,0.6041625242288042,0.7211104467813222,0.4043993206549768,0.3994299024854204,0.4149078744315982,0.7096359908281153,0.3977194210432184,0.4077256381293707,0.4039337597783392,0.734356132782612,0.4793806591902926,0.5615720938359687,0.4848758894785692,0.7441477731831361,0.3015497293438221,0.2865185627270683,0.3261052656133414,0.8137141115370637,0.5529778730741702,0.7723738826703072,0.556367552381137,0.7249151159714261,0.5469380088714545,0.6521141673773841,0.6134945269127917,0.5698327683578793,0.2807084713058334,0.319408818872096,0.3384268267226126,0.8331491515756452,0.4991124793765045,0.454447407269412,0.5555127466029031,0.7565973809775026,0.392700208095171,0.398639005786466,0.3895753021159276,0.7243969926801305,0.3924403352404679,0.520739068851272,0.4001784992458959,0.6004610461849001,0.2906488200333345,0.4962198845577208,0.355697259437761,0.1229621179713864,0.1399703184115809,0.0813916154358647,0.5038253756858838,0.0182729770180971,0.0237135308108546,0.0192223893972654,0.0309431165462293,0.2667397918687715,0.1403898121434446,0.0889492998365044,0.3329239977297353,0.9450480133562492,0.8559056020682895,0.8719682629911154,0.8433879915626733
logistic-regression|com|m|rsd|52,logistic-regression,Multiclass,Random with same distribution,False,52,0.8512303011190754,0.6061456076260935,0.6790888993796714,0.6006832540713077,0.6806936613009797,0.3661433341717384,0.389906892476435,0.345139005716408,0.788382674229821,0.4072024120734508,0.5545297747077547,0.4039654442107862,0.7119529319666316,0.534254947547193,0.7983131372765797,0.5227280337485566,0.6823547460559622,0.3652701336488158,0.3438403256145052,0.3935343420586357,0.849520250029389,0.4827984263930503,0.6300787137368254,0.4735784761591693,0.7703233048044738,0.3896502786059586,0.5128773578833146,0.3908755986987198,0.548631667359803,0.2989493280930857,0.2938914077576374,0.3417436005780954,0.7917309446087497,0.4977793637269809,0.4566044011900605,0.5598811262552182,0.6671990465805401,0.4530330364427963,0.4422178422564881,0.5293535332489362,0.7946603595838929,0.5698806876946615,0.6196434102440662,0.5545236107039344,0.7112312547398293,0.4769681046710309,0.4572162140620572,0.5103631266604906,0.1691482924085264,0.2020968881767194,0.1371761878695635,0.493175895297264,0.0305199622199431,0.0599581417307368,0.0580321804005298,0.0811611403601691,0.0739171393638131,0.0792254645405638,0.0651654860283723,0.1080394469338748,0.929530461302607,0.8988529213883467,0.8993482003201608,0.8984906231330184
logistic-regression|com|m|r|52,logistic-regression,Multiclass,Random split,False,52,0.8500711674010688,0.6147565820893307,0.6785133492411305,0.6052307884722973,0.6634804815760671,0.3658309237363723,0.3906847863121868,0.3448450389387862,0.7885622198882359,0.4075644841740673,0.5549752170779453,0.4041412430004111,0.7117478930608617,0.5395362238619773,0.7920484156192037,0.5249910571516895,0.7301945810498683,0.3965910425431966,0.377523468735724,0.4177239718334092,0.8475292877700759,0.5044017819701175,0.6503743933463206,0.4899621837075247,0.7754054855805078,0.3936545923252981,0.5342233127865038,0.393867115039674,0.5606517138884698,0.3037951499665684,0.3050818801751174,0.3482515592888195,0.7888586794398657,0.4941768866269987,0.4533569980973962,0.5564243985365765,0.660659126839353,0.4591305501830842,0.4496112987640779,0.5390581882884763,0.7920698806192725,0.5687910282290133,0.6061768368939596,0.5577813090358045,0.7070997834959493,0.472347354056681,0.4529270284464922,0.5056865959807431,0.1699324122765897,0.2032036236575884,0.1379773719792887,0.49530619092739,0.0306214277027848,0.0600517976131777,0.058042612420323,0.0826987761203839,0.0738212255566156,0.079030796741871,0.0649771089158749,0.1066985603110332,0.9308287905537368,0.901233963018588,0.900386556736914,0.9023532053852448
logistic-regression|com|b|t|52,logistic-regression,Binary,Time split,False,52,0.830849850278055,0.6401390858242514,0.6880125293596927,0.6204963120233876,0.7571366604532292,0.5680243909461637,0.5845045476739041,0.5627097812611312,0.715236131934033,0.6164034040194709,0.6586788071559968,0.6105262019518068,0.9351717290542656,0.9321532367314136,0.9460395887451232,0.9247509811432096,0.8333095679452446,0.599265541483519,0.6935619535880553,0.5827683307641128,0.8114983762998393,0.5271344909412724,0.7799289837745693,0.5411175319192748,0.7089249492900609,0.5860694142097506,0.6495034707940696,0.5866467037600052,0.940489980355566,0.9375991893222756,0.9533150511040418,0.929513701653887,0.8286396691857978,0.591123169083298,0.6747330931273449,0.5769175503532308,0.8007440493636111,0.539529856655305,0.6635783185465876,0.5451839230239882,0.7205193359202752,0.6168856319329128,0.6687529832543455,0.6111498172786243,0.944622028963662,0.94216922206583,0.9545000710166148,0.9352310804164106,0.7358239460050383,0.5856212722428806,0.5800114151154336,0.5990448810493475,0.806343958702134,0.5217965876210888,0.7156897581879387,0.5369007474142711,0.7096111870535321,0.483285533571756,0.7792036341627678,0.5355326082101716,0.9815122773617148,0.980972993948886,0.9832485684821728,0.97903776229494
logistic-regression|seq|m|rsd|53,logistic-regression,Multiclass,Random with same distribution,True,53,0.91456447544146,0.4270574714810534,0.5912284227767808,0.3971551326491041,0.984731356486289,0.6899126812944915,0.849627680189767,0.6920225638835503,0.9663859082342988,0.596234775374925,0.6631557606963564,0.6378444108049374,0.923787871864004,0.4934849458117399,0.7737941600075547,0.4569758225300046,0.6635257456595934,0.2689904555552067,0.2999840326144308,0.3006075346772894,0.9921926079766162,0.8487556601501883,0.9622093742101594,0.7957940750652098,0.9829621937617784,0.7109113016805457,0.8674608182133169,0.6269272770017946,0.9043664031439932,0.364170521285632,0.5189509320754527,0.3631253307531818,0.6529900578720879,0.2681691476549946,0.3029877267870378,0.2941865691807169,0.9918080073843314,0.8325425744765683,0.9561173784574636,0.7869408337532219,0.9918849275027884,0.7824570906175858,0.9315876818778456,0.732035684609941,0.9081136041676188,0.4001918637038235,0.584792336129861,0.3832303650976267,0.7608695652173914,0.3806820926644972,0.4126667743855706,0.3694222982578776,0.9757701626860504,0.6599878255136189,0.6592376895838262,0.7021770083735778,0.9592707972770278,0.5883088550784896,0.5962666594625338,0.6906952492727267,0.9486016542521593,0.6331902568984442,0.7290658776116824,0.6131281213488289
logistic-regression|seq|m|r|53,logistic-regression,Multiclass,Random split,True,53,0.9194182681605698,0.4249441706445384,0.5429355720109775,0.4021113866279405,0.9852307692307692,0.7008036305401358,0.821357777691396,0.6877951923757282,0.9787692307692308,0.6182455779504572,0.7951974748364004,0.5626151722202941,0.9069711648311476,0.3862997949062652,0.6217567416625388,0.3717015917111096,0.655004823031832,0.2666784177855642,0.2994925559464312,0.2942683368912877,0.9917692307692308,0.8647721611414924,0.933004012750159,0.8211705221963929,0.9816153846153848,0.6862062592063779,0.826404452076888,0.6094584373791097,0.9045491934378284,0.3745172294135383,0.5748754747880689,0.3711405735182105,0.6565630333160198,0.2670352060234769,0.2995778704104027,0.2930438635356668,0.9922692307692308,0.8649168515634232,0.9490558425961708,0.8175848638936802,0.9853846153846154,0.7222187339593464,0.9083166860649792,0.6397145717989318,0.9065713110633824,0.3830826913374783,0.5152065553023287,0.3736263218004734,0.813979372263857,0.3833352081943232,0.3832647149639392,0.3892015272289115,0.9505384615384616,0.4027904664789827,0.4112850175599797,0.4142530049037112,0.9492307692307692,0.5095384674717713,0.4714843439271061,0.5898426101115598,0.9517662112141844,0.6822745731697973,0.7833018093667045,0.6386411706577316
logistic-regression|seq|b|rsd|53,logistic-regression,Binary,Random with same distribution,True,53,0.9156000741977368,0.542169242019936,0.6365509612733848,0.5331284597693627,0.9842692307692308,0.8909885646758315,0.911151410632966,0.8728735836402947,0.9674627898926964,0.7802512887112887,0.7400000614569812,0.8396271020659958,0.942969428323356,0.7813106739241643,0.9701154246797784,0.7108949603620683,0.6437395659432388,0.4007699911351767,0.4534396022180451,0.369648001948753,0.989653846153846,0.9290720869465472,0.9458609416463708,0.9136054987788276,0.9862697588554288,0.8765871427122798,0.9192353574535066,0.8422765988225038,0.9315678837453732,0.7178292497731216,0.9579210191550526,0.6549955187817664,0.6421814134668893,0.4011890491804298,0.4542111721288677,0.3711664602251928,0.9927692307692308,0.9486500682844836,0.9852410582324456,0.9175683656310056,0.9916157070881888,0.9239944563677912,0.9770796934874222,0.8821069608754601,0.922199881186309,0.6539121110950092,0.958932920770638,0.6057954690948644,0.8507141532183269,0.5448200978237796,0.5410500862933384,0.5514247756582211,0.9722692307692308,0.8382195848698668,0.8034540379750709,0.8834850206197951,0.9573093342563748,0.7622690325726674,0.7026557512033244,0.8885187894094343,0.972512909564502,0.9158946431025334,0.9574891973962474,0.882714026624192
logistic-regression|seq|b|r|53,logistic-regression,Binary,Random split,True,53,0.9193811679157082,0.5765237749400338,0.6946543152477989,0.5558160353993784,0.9817692307692308,0.8778152801014312,0.8832911891890414,0.872508858504164,0.9665384615384616,0.7750951281985609,0.7346760315138472,0.8354348032520769,0.9462368048256636,0.7981499342123352,0.9718560868837164,0.7274096385542168,0.6446167544705795,0.3992013614229754,0.45183028940026,0.365826536084808,0.990423076923077,0.9342172854274085,0.952168800627676,0.9177519794002242,0.9828846153846154,0.8330780668489592,0.9144803557519464,0.7796564176622061,0.9290430928117716,0.7024592983813438,0.9544044904035216,0.6426585957753213,0.6416487348816502,0.3991782216631939,0.4525685290825478,0.3667945890309413,0.9933846153846154,0.9532569124267418,0.9873203923742048,0.923976079536355,0.992576923076923,0.9335408031060204,0.9795814507604224,0.8960109924753623,0.9256043504089932,0.6777487643616416,0.9602735154889614,0.6231599959357759,0.8513022185946427,0.544939630749131,0.541230860724638,0.5513152614588486,0.9742692307692308,0.8487751451857284,0.8146778149088387,0.892486474515535,0.9582307692307692,0.7679488400006101,0.7066892337544894,0.8983092507101045,0.9722958460905726,0.9151866811430804,0.9570116648363972,0.8818714048942187
logistic-regression|seq|m|t|53,logistic-regression,Multiclass,Time split,True,53,0.9535380670370596,0.3799711277500892,0.5282258536871084,0.3631576199342226,0.9657672042152324,0.4212559907837092,0.5740488949666721,0.389140614416632,0.9670119871052548,0.3828073004669456,0.6284444235136522,0.3630650951286507,0.9042655358884194,0.3755151126010745,0.599136554255221,0.3654851717164545,0.950668538982844,0.3390836685770785,0.3439862331755885,0.3410817188892909,0.9918569375698548,0.8728482855090661,0.9616825418484272,0.8164396135625879,0.9795624550092328,0.6536409823045911,0.8449713938414235,0.569139019384932,0.9004683667740315,0.3348787730780878,0.4666298102255719,0.3443206037341376,0.9509738079247816,0.3473978916665916,0.4477993779160186,0.3424014130966822,0.9873223694714992,0.673693402511808,0.8280294467340589,0.6842821119969483,0.988200682294764,0.6674219464618302,0.8332163343751864,0.6350978572421845,0.9100794893767916,0.4171776074458857,0.7781695012665373,0.3897901754320926,0.9412052017827708,0.3577438897110185,0.4621132274314155,0.3474800190437768,0.9690882963436052,0.5992492695060458,0.6657792157657633,0.7012987520881814,0.984789208475478,0.6771571671948996,0.7884482899856646,0.6952099639907391,0.9454581720398332,0.6074477742335699,0.757250345160032,0.5735425957153292
logistic-regression|com|b|r|53,logistic-regression,Binary,Random split,False,53,0.8691286894118249,0.8045278725989735,0.8322642221201908,0.7851268555029922,0.7566541002878107,0.6023081375968571,0.5962075438611505,0.6126284042581684,0.7645417592020973,0.6821939981435438,0.6926343713296037,0.674882705275968,0.9189129131822834,0.9164638366005504,0.918385456863638,0.9148330930527476,0.6722975564438459,0.5819766683807551,0.5790090431522605,0.5924459603925941,0.8490291458916048,0.6146710041808946,0.7688685237499445,0.5923405110855702,0.8014784288886929,0.6796909748913472,0.7870309165029801,0.6567587292281151,0.8866146676397797,0.8835080534036122,0.8840602834788406,0.8829887817934539,0.848238713361573,0.7385361963513155,0.8502749437788262,0.7022507932803617,0.782216547083384,0.5999174326040693,0.6035934395126742,0.5968699098712456,0.801522525195026,0.7053033368474053,0.758807877894413,0.6844523564120544,0.8891976302795798,0.8847578921559109,0.8919810210635704,0.880254829398526,0.6371229619275712,0.5740957443856725,0.5782308321835302,0.6026682803667855,0.8489318577972353,0.6075638424796286,0.7759538213417629,0.5870182437896139,0.7726875496083446,0.6227709738215632,0.7264083118681237,0.6111985194657055,0.9609232613419988,0.9599443723987298,0.9595378218325026,0.9603672471711102
logistic-regression|com|b|t|53,logistic-regression,Binary,Time split,False,53,0.8287406720851751,0.6445191008819645,0.6839241272797318,0.6261755510626473,0.7490279292058915,0.5699733848344648,0.5802645133703997,0.5653692115535434,0.7179755710380104,0.6246258945922045,0.6628484927198814,0.6176785443197079,0.9375179200165152,0.934704815036697,0.9474265280887256,0.9276920560699342,0.8333095679452446,0.599265541483519,0.6935619535880553,0.5827683307641128,0.8115022841221272,0.5271371045133781,0.7799898635428494,0.5411199755448332,0.7088808536908017,0.5859748810790685,0.6494190376742955,0.5865731739563228,0.9404260826966778,0.937530385707741,0.9532696093330172,0.9294380178801,0.8286396691857978,0.591123169083298,0.6747330931273449,0.5769175503532308,0.8007440493636111,0.539529856655305,0.6635783185465876,0.5451839230239882,0.7205193359202752,0.6168856319329128,0.6687529832543455,0.6111498172786243,0.944622028963662,0.94216922206583,0.9545000710166148,0.9352310804164106,0.7525844859546557,0.5895135112838652,0.585307135954895,0.5958438274250826,0.8074576880541781,0.5224192953188217,0.7286691366505266,0.5375460373399163,0.7150321897874592,0.4976615824426898,0.8012527269212145,0.5436455887996469,0.9808569167577345,0.9802861161599736,0.9829394339878476,0.9780779545169906
logistic-regression|com|m|r|53,logistic-regression,Multiclass,Random split,False,53,0.8479915451422921,0.6104764402913739,0.6689068733582992,0.6016405295601979,0.6620616968665126,0.3652666080226831,0.3906932433656632,0.3437373501307723,0.7886464037457808,0.407897944601039,0.554305103487683,0.4043507922927797,0.7132279490012681,0.5422866096187964,0.7953915638687068,0.5270987718560726,0.7137962481568921,0.3838055013102541,0.3628938848272923,0.4076114928456711,0.8466982852973367,0.4806095811484845,0.6179351627438697,0.4688158127927557,0.7737137909193679,0.3921259413783111,0.5271932480878664,0.3927553631677072,0.556664125156466,0.3021984339154215,0.3017221221161729,0.3460946832369799,0.7867790571810891,0.4917878269920949,0.4514332591704784,0.5529308441982995,0.6594511330009324,0.4564250026624235,0.4481442965314683,0.5315423703147676,0.7915848212496092,0.563439093930714,0.60174469204083,0.5507927532636122,0.7049571680780883,0.4697940641323927,0.4510655465466802,0.5029267472238877,0.1710915459945964,0.2036817737255526,0.1376049542976238,0.4980775489408646,0.0302525436783007,0.0594834373003453,0.0576388394810377,0.0819458824438634,0.0744506001106416,0.0785058918647335,0.0639116264958957,0.1078252310971046,0.9302722405926748,0.9003135336658433,0.8996359280754006,0.9012416099502152
logistic-regression|com|b|rsd|53,logistic-regression,Binary,Random with same distribution,False,53,0.8705605604752448,0.8045846278031741,0.8377318698767602,0.7825632518772143,0.7698821602733784,0.600081190686089,0.5979878100074031,0.6024792869208571,0.7685424968130397,0.6769591439865256,0.6974640839706305,0.6657278448735561,0.9201036444774252,0.9176529110730156,0.9198186662801098,0.915844329620071,0.6629733484475279,0.5692276202885852,0.567077655469551,0.578235414467581,0.8526334564292982,0.6204649162372367,0.7921030372169791,0.5961018689543834,0.7994299550217675,0.6772473270526885,0.7809948129473792,0.6549376837151574,0.8741689992110462,0.8712516888189092,0.8703351770483913,0.8723057095216903,0.8481108677309105,0.7363193902280917,0.854525925286682,0.6995743834292117,0.7882898038436749,0.597709641694037,0.6059616123786343,0.592065399116614,0.8029817120591372,0.7012554892411602,0.7670107436910554,0.6789196908745223,0.8884211341771946,0.8838658239284601,0.8915517354213316,0.8791687774460588,0.6385377869069028,0.5740350976371269,0.5775842279858909,0.6013522194650927,0.8500877616127058,0.6110469262601373,0.7818787796450131,0.5894301040974951,0.7723788754640134,0.621103751343748,0.7265161484200047,0.6099109731332678,0.9605054197254768,0.9595033811259076,0.9592340009145988,0.9597797537442112
logistic-regression|seq|b|t|53,logistic-regression,Binary,Time split,True,53,0.9552475731119116,0.5168540989809868,0.659063007962644,0.5141181562640775,0.9696311671722816,0.5580261149963658,0.7466764100068194,0.5365305267279638,0.9652593033081908,0.5247634645132451,0.6269821310687678,0.5174295484350175,0.906156732957064,0.5396621142156419,0.9363971516774098,0.5343994805300831,0.9585444776848404,0.6699094156038334,0.7603147451494705,0.6291302457451411,0.9863962957049336,0.8861282447439629,0.883055554482937,0.8892545646335479,0.9858846358486432,0.8808965193004301,0.9110209769148216,0.8551595802878933,0.933261428444786,0.7345754976915713,0.962326969551388,0.6691149159798344,0.9629403504487454,0.6988844093312383,0.8183048557273049,0.6480886974498132,0.9928468784927352,0.9338666420482408,0.9801967783593876,0.8961235009348215,0.9894213013677192,0.9039080665546012,0.9791770230616456,0.850087853529166,0.917237965781153,0.6283732099140559,0.9576651788029892,0.5884904932809285,0.9485927101776666,0.6657278233844158,0.681909736795218,0.6525821715554252,0.9717068497525148,0.8145794369189061,0.7589748738270216,0.906472107872182,0.9846953147006352,0.8842412581307921,0.870089418971913,0.8996256709214219,0.9637126562453828,0.8813338586919749,0.9735769691059462,0.8239625337085348
logistic-regression|seq|b|rsd|54,logistic-regression,Binary,Random with same distribution,True,54,0.9197551474680022,0.5775844384064632,0.6988913528161809,0.5564475410286807,0.9808076923076924,0.8720401253130956,0.8754159787181317,0.8687305438220692,0.9682319910772662,0.7844123344005898,0.7443327664241038,0.8429663318667537,0.9464538682995932,0.7992451140361907,0.971963343582136,0.7285101946246525,0.6487479131886478,0.4021804627703831,0.4534045873562197,0.3710771007209432,0.990346153846154,0.9347713091193358,0.9448221249551744,0.9252041334681294,0.9858851582631436,0.869028596990483,0.928149920904858,0.8250139946885411,0.9285518438970892,0.69881223247292,0.9559189374399376,0.63965199493499,0.6474123539232054,0.4043399525719591,0.4556479838545378,0.3763702737457118,0.9938461538461538,0.9569943055498352,0.9851355821150852,0.9321767646941064,0.9926156686281296,0.9340137131995204,0.979651541791036,0.8967452166574914,0.9212402321436732,0.6468605695451715,0.9589769484023556,0.60082667904728,0.8509738452977185,0.5424697097482022,0.5390593608538325,0.5483417307407829,0.973423076923077,0.8440589989575492,0.8100355624945789,0.8878316934256887,0.9593477173954847,0.7688618938172262,0.7095869740674456,0.889571253764651,0.9720902070100078,0.9143604597902052,0.95744562716333,0.8802613172784733
logistic-regression|seq|b|r|54,logistic-regression,Binary,Random split,True,54,0.920086072568079,0.5812543563053914,0.7033083501596616,0.5589928189294648,0.982423076923077,0.883361695000963,0.884992374735186,0.8817461638172646,0.967153846153846,0.7790204807130581,0.7381643746487957,0.8398766174023469,0.945951194991546,0.796734066811428,0.9715922296623172,0.7260131253296309,0.6469911701417229,0.4029282042421447,0.4545089424665406,0.3733485271439906,0.9900384615384616,0.9331412326923884,0.940067932759141,0.9264487658151824,0.9715,0.795846810338476,0.763819960885293,0.8379964617770381,0.934035552712151,0.7332456526875066,0.9577081561837186,0.6681261459996171,0.6457297618164279,0.4034707636916503,0.4553115274290404,0.3750280573444114,0.9930384615384616,0.9514223241052782,0.9784096169776102,0.9275420028227098,0.9915,0.9231001470425296,0.9741753481071944,0.8824935508047398,0.9255015308687108,0.6769388257428505,0.9606763410850022,0.6225355061662268,0.8617273874007568,0.5571855299365529,0.5538005386741062,0.5617029600358694,0.9736153846153848,0.8478740526799293,0.809382977436405,0.8991700782751442,0.9573076923076924,0.7604086501941387,0.7017959354384936,0.8831037735707583,0.9727071242517022,0.916301609626626,0.9592472844538272,0.8822543023806252
