run_id,run_name,model,task,split,enable_sequences,run_no,train_set,val_set,test_sets,case_study/SetA/accuracy,case_study/SetA/component_evaluation/accuracy,case_study/SetA/component_evaluation/f1_score,case_study/SetA/component_evaluation/precision,case_study/SetA/component_evaluation/recall,case_study/SetA/event_evaluation/accuracy,case_study/SetA/event_evaluation/f1_score,case_study/SetA/event_evaluation/precision,case_study/SetA/event_evaluation/recall,case_study/SetA/f1_score,case_study/SetA/precision,case_study/SetA/recall,case_study/SetB/accuracy,case_study/SetB/component_evaluation/accuracy,case_study/SetB/component_evaluation/f1_score,case_study/SetB/component_evaluation/precision,case_study/SetB/component_evaluation/recall,case_study/SetB/event_evaluation/accuracy,case_study/SetB/event_evaluation/f1_score,case_study/SetB/event_evaluation/precision,case_study/SetB/event_evaluation/recall,case_study/SetB/f1_score,case_study/SetB/precision,case_study/SetB/recall,case_study/SetC/accuracy,case_study/SetC/component_evaluation/accuracy,case_study/SetC/component_evaluation/f1_score,case_study/SetC/component_evaluation/precision,case_study/SetC/component_evaluation/recall,case_study/SetC/event_evaluation/accuracy,case_study/SetC/event_evaluation/f1_score,case_study/SetC/event_evaluation/precision,case_study/SetC/event_evaluation/recall,case_study/SetC/f1_score,case_study/SetC/precision,case_study/SetC/recall,case_study/SetD/accuracy,case_study/SetD/component_evaluation/accuracy,case_study/SetD/component_evaluation/f1_score,case_study/SetD/component_evaluation/precision,case_study/SetD/component_evaluation/recall,case_study/SetD/event_evaluation/accuracy,case_study/SetD/event_evaluation/f1_score,case_study/SetD/event_evaluation/precision,case_study/SetD/event_evaluation/recall,case_study/SetD/f1_score,case_study/SetD/precision,case_study/SetD/recall,case_study/accuracy/SetA_accuracy,case_study/accuracy/SetB_accuracy,case_study/accuracy/SetC_accuracy,case_study/accuracy/SetD_accuracy
nffyu0k3,gru|seq|b|r|12,gru,Binary,Random split,True,12,SetA,SetB,"SetC,SetD",,,,,,,,,,,,,,,,,,,,,,,,,0.9484307692307692,,,,,,,,,0.6016392184149032,0.5964437348304751,0.6075751954890846,0.939639946350681,,,,,,,,,0.7901280869549797,0.8897861043154145,0.7370789890581557,0.945318212224452,0.948123076923077,0.9484307692307692,0.939639946350681
u1vxgvw8,cnn|seq|b|r|11,cnn,Binary,Random split,True,11,SetA,SetB,"SetC,SetD",,,,,,,,,,,,,,,,,,,,,,,,,0.3771,,,,,,,,,0.28691812318668386,0.4818340525890627,0.35911040230806845,0.24482185821316693,,,,,,,,,0.2394051139429118,0.4988308236160887,0.4980333958222243,0.7612457304891409,0.3471461538461538,0.3771,0.24482185821316693
dpj4lhdp,gru|seq|m|r|12,gru,Multiclass,Random split,True,12,SetA,SetB,"SetC,SetD",,,,,,,,,,,,,,,,,,,,,,,,,0.9543307692307692,,,,,,,,,0.4903371697359762,0.5666831260103399,0.4625877581583815,0.905259141291011,,,,,,,,,0.5471731082520721,0.692724967056744,0.4910366668903473,0.948904030740032,0.9381769230769232,0.9543307692307692,0.905259141291011
lp01qdxy,cnn|seq|m|rsd|10,cnn,Multiclass,Random with same distribution,True,10,SetA,SetB,"SetC,SetD",,,,,,,,,,,,,,,,,,,,,,,,,0.9659538461538462,,,,,,,,,0.47398061792727214,0.5149085204618925,0.4509319358726231,0.927002195783456,,,,,,,,,0.6141654161106883,0.9267616668478816,0.5535228563465585,0.9250400584931784,0.9596153846153846,0.9659538461538462,0.927002195783456
2mmc2dnq,cnn|seq|b|t|15,cnn,Binary,Time split,True,15,SetA,SetB,"SetC,SetD",,,,,,,,,,,,,,,,,,,,,,,,,0.8240076923076923,,,,,,,,,0.4874096714265524,0.506902866181035,0.5300259272084553,0.8993069915481758,,,,,,,,,0.7442225956339819,0.7239349861326804,0.7712278047485375,0.9318616698557894,0.8821384615384615,0.8240076923076923,0.8993069915481758
qje9b1bs,cnn|seq|m|r|15,cnn,Multiclass,Random split,True,15,SetA,SetB,"SetC,SetD",,,,,,,,,,,,,,,,,,,,,,,,,0.02546923076923077,,,,,,,,,0.1327821584711598,0.2813015356546992,0.4189914506887802,0.08224705648487286,,,,,,,,,0.2868524727333352,0.3434225230639694,0.5309758823142504,0.484407284609101,0.03127692307692308,0.02546923076923077,0.08224705648487286
3asezl0c,cnn|seq|b|r|12,cnn,Binary,Random split,True,12,SetA,SetB,"SetC,SetD",,,,,,,,,,,,,,,,,,,,,,,,,0.3496,,,,,,,,,0.27403372526030545,0.4848808843148056,0.38695634742835705,0.24521257514446249,,,,,,,,,0.2398654481433513,0.5001807678915485,0.5003033899545757,0.7669531803828059,0.32583076923076926,0.3496,0.24521257514446249
3mrynqmg,cnn|seq|b|t|12,cnn,Binary,Time split,True,12,SetA,SetB,"SetC,SetD",,,,,,,,,,,,,,,,,,,,,,,,,0.8706307692307692,,,,,,,,,0.5103462853000567,0.5148814373678211,0.5478560545010153,0.8960967150074145,,,,,,,,,0.6909730557237966,0.7030246458855414,0.6807956059399838,0.9297692941926852,0.901846153846154,0.8706307692307692,0.8960967150074145
haya9be8,cnn|seq|b|r|16,cnn,Binary,Random split,True,16,SetA,SetB,"SetC,SetD",,,,,,,,,,,,,,,,,,,,,,,,,0.2144076923076923,,,,,,,,,0.1821370800966083,0.4536346124702351,0.23141718272235584,0.12489917903746542,,,,,,,,,0.1242742889097608,0.3305031014322497,0.29097209985074357,0.6929980021911452,0.20163846153846152,0.2144076923076923,0.12489917903746542
xvpr2axc,gru|seq|b|r|10,gru,Binary,Random split,True,10,SetA,SetB,"SetC,SetD",,,,,,,,,,,,,,,,,,,,,,,,,0.9443384615384616,,,,,,,,,0.5935049316734631,0.584790574053657,0.6048734313938506,0.9346908652209378,,,,,,,,,0.742413048315532,0.9396895699467328,0.6781320941001304,0.9254989810363872,0.9491615384615384,0.9443384615384616,0.9346908652209378
23rct0ij,cnn|seq|b|t|11,cnn,Binary,Time split,True,11,SetA,SetB,"SetC,SetD",,,,,,,,,,,,,,,,,,,,,,,,,0.8646846153846154,,,,,,,,,0.4989062810013502,0.5076778457473058,0.5253536502453161,0.8802166993787373,,,,,,,,,0.5898241237235771,0.6196213525547115,0.575875658970284,0.923072136401114,0.9090153846153848,0.8646846153846154,0.8802166993787373
7rpy4eil,cnn|seq|b|t|13,cnn,Binary,Time split,True,13,SetA,SetB,"SetC,SetD",,,,,,,,,,,,,,,,,,,,,,,,,0.8934,,,,,,,,,0.5246857159550987,0.5222199623941173,0.55808103693191,0.905147181468593,,,,,,,,,0.704063016988471,0.7306647145693933,0.6846087023501158,0.9282602946438294,0.9171692307692308,0.8934,0.905147181468593
f7wvsa5t,cnn|seq|b|r|13,cnn,Binary,Random split,True,13,SetA,SetB,"SetC,SetD",,,,,,,,,,,,,,,,,,,,,,,,,0.940053846153846,,,,,,,,,0.7174748637037086,0.6593717518323847,0.8869622115492,0.9487246862268854,,,,,,,,,0.8623769638824197,0.8468874581111998,0.8798933077296125,0.8406304375845847,0.9526461538461538,0.940053846153846,0.9487246862268854
l6ibvaii,cnn|seq|m|rsd|13,cnn,Multiclass,Random with same distribution,True,13,SetA,SetB,"SetC,SetD",,,,,,,,,,,,,,,,,,,,,,,,,0.9605307692307692,,,,,,,,,0.4815585490088896,0.5579992393962468,0.4453183806012772,0.9255284389373414,,,,,,,,,0.6120989617257812,0.8724091932092639,0.5498421136339312,0.924814486395669,0.9607846153846152,0.9605307692307692,0.9255284389373414
au53jhb0,cnn|seq|m|t|13,cnn,Multiclass,Time split,True,13,SetA,SetB,"SetC,SetD",,,,,,,,,,,,,,,,,,,,,,,,,0.9699769230769232,,,,,,,,,0.4403970096440686,0.6311576651645399,0.4018613138324329,0.9172913948594448,,,,,,,,,0.532534397911314,0.6380408733297559,0.49085760721434785,0.9188251582893856,0.963323076923077,0.9699769230769232,0.9172913948594448
lfwmkeqb,cnn|seq|m|r|16,cnn,Multiclass,Random split,True,16,SetA,SetB,"SetC,SetD",,,,,,,,,,,,,,,,,,,,,,,,,0.28616153846153847,,,,,,,,,0.1841306681690322,0.3510125078148411,0.26595273269024733,0.1838768716140722,,,,,,,,,0.32871894221071324,0.49868678655025406,0.4986042685911533,0.7785955956550128,0.2766153846153846,0.28616153846153847,0.1838768716140722
mf3wcbud,gru|seq|m|r|10,gru,Multiclass,Random split,True,10,SetA,SetB,"SetC,SetD",,,,,,,,,,,,,,,,,,,,,,,,,0.9415615384615384,,,,,,,,,0.4469112343790431,0.4513273852303032,0.44834548550410264,0.9053436823814084,,,,,,,,,0.5539489432266216,0.6692128098874021,0.5026372063983943,0.9535243695648792,0.9378307692307692,0.9415615384615384,0.9053436823814084
u79cdenx,gru|seq|m|rsd|11,gru,Multiclass,Random with same distribution,True,11,SetA,SetB,"SetC,SetD",,,,,,,,,,,,,,,,,,,,,,,,,0.9408230769230768,,,,,,,,,0.4664646126302294,0.483287254589293,0.4632133215942345,0.9103224671375072,,,,,,,,,0.5868125344134635,0.6737735233517702,0.540849138423428,0.946757206639598,0.9344230769230768,0.9408230769230768,0.9103224671375072
abou10np,cnn|seq|m|rsd|15,cnn,Multiclass,Random with same distribution,True,15,SetA,SetB,"SetC,SetD",,,,,,,,,,,,,,,,,,,,,,,,,0.9705461538461538,,,,,,,,,0.48233487088219856,0.6017099140390288,0.4396542092234624,0.918454406075991,,,,,,,,,0.5430078420558379,0.6375710887741799,0.5024818155491367,0.9197196683312332,0.9639769230769232,0.9705461538461538,0.918454406075991
ysp88ylg,cnn|seq|m|rsd|19,cnn,Multiclass,Random with same distribution,True,19,SetA,SetB,"SetC,SetD",,,,,,,,,,,,,,,,,,,,,,,,,0.950076923076923,,,,,,,,,0.4971722233412358,0.6073337109339901,0.4529634608264718,0.938227881651613,,,,,,,,,0.7048341347128169,0.916276111071016,0.6168387414812192,0.926619063175744,0.9568,0.950076923076923,0.938227881651613
iqzoztfa,cnn|seq|b|r|19,cnn,Binary,Random split,True,19,SetA,SetB,"SetC,SetD",,,,,,,,,,,,,,,,,,,,,,,,,0.33695384615384616,,,,,,,,,0.2816053627429703,0.5184172238585817,0.6285720457077042,0.233449939107566,,,,,,,,,0.23011867406956263,0.5052212593021941,0.508068960142984,0.7816024360378939,0.32792307692307693,0.33695384615384616,0.233449939107566
da0d6ckk,gru|seq|b|r|11,gru,Binary,Random split,True,11,SetA,SetB,"SetC,SetD",,,,,,,,,,,,,,,,,,,,,,,,,0.9387846153846154,,,,,,,,,0.5907393240823569,0.5775714300062087,0.6117809711951541,0.9192084212065612,,,,,,,,,0.7186272296593814,0.7956222893992932,0.6789848712893412,0.94601826356155,0.9392307692307692,0.9387846153846154,0.9192084212065612
sf4ar9lb,gru|seq|m|r|11,gru,Multiclass,Random split,True,11,SetA,SetB,"SetC,SetD",,,,,,,,,,,,,,,,,,,,,,,,,0.9554153846153848,,,,,,,,,0.47939976621625296,0.5170556934098719,0.4574939947757925,0.9076194371391296,,,,,,,,,0.5432354957910135,0.6130518150275107,0.508680919621091,0.9469827787371072,0.9436615384615384,0.9554153846153848,0.9076194371391296
8oevx0gx,cnn|seq|b|t|19,cnn,Binary,Time split,True,19,SetA,SetB,"SetC,SetD",,,,,,,,,,,,,,,,,,,,,,,,,0.8603692307692308,,,,,,,,,0.5043821509639232,0.5122844413625957,0.5426756762230194,0.8808153416945234,,,,,,,,,0.6228790294111735,0.6421028822053133,0.610050461534466,0.9254989810363872,0.9035,0.8603692307692308,0.8808153416945234
rzvx9thf,gru|seq|b|r|17,gru,Binary,Random split,True,17,SetA,SetB,"SetC,SetD",,,,,,,,,,,,,,,,,,,,,,,,,0.933153846153846,,,,,,,,,0.5614891224793588,0.5522280416188374,0.5776642298053338,0.920501671400206,,,,,,,,,0.7267829522233832,0.7989469090346367,0.6877605224302195,0.948530670026913,0.9415384615384615,0.933153846153846,0.920501671400206
rzcodzr5,cnn|seq|m|rsd|18,cnn,Multiclass,Random with same distribution,True,18,SetA,SetB,"SetC,SetD",,,,,,,,,,,,,,,,,,,,,,,,,0.9706384615384616,,,,,,,,,0.48771899566980353,0.6007019987917513,0.445012218493076,0.918495534174022,,,,,,,,,0.5434121293943336,0.8802734146706527,0.502627583404512,0.9197352250276132,0.964253846153846,0.9706384615384616,0.918495534174022
91gk1cbs,gru|seq|m|r|18,gru,Multiclass,Random split,True,18,SetA,SetB,"SetC,SetD",,,,,,,,,,,,,,,,,,,,,,,,,0.9494692307692308,,,,,,,,,0.4616025966940034,0.4664790356008414,0.4576276337978909,0.9040138738784024,,,,,,,,,0.5415205765803749,0.6583075005495225,0.4917057896590828,0.948880695695462,0.9397153846153846,0.9494692307692308,0.9040138738784024
5os8c3ht,gru|seq|m|rsd|14,gru,Multiclass,Random with same distribution,True,14,SetA,SetB,"SetC,SetD",,,,,,,,,,,,,,,,,,,,,,,,,0.9385538461538462,,,,,,,,,0.46668839931734896,0.4975951440040404,0.4671706973116154,0.913363661497474,,,,,,,,,0.5873608855004927,0.7149991836886914,0.5422265543764312,0.9444937073163144,0.9333769230769232,0.9385538461538462,0.913363661497474
dltd2nox,gru|seq|b|r|14,gru,Binary,Random split,True,14,SetA,SetB,"SetC,SetD",,,,,,,,,,,,,,,,,,,,,,,,,0.907823076923077,,,,,,,,,0.5558386470810119,0.5439564052523297,0.6035681084592204,0.919829912465698,,,,,,,,,0.7501250724676951,0.7821584160088308,0.7263483157292359,0.9499541077456792,0.9282538461538462,0.907823076923077,0.919829912465698
iz77g5ww,gru|seq|m|rsd|16,gru,Multiclass,Random with same distribution,True,16,SetA,SetB,"SetC,SetD",,,,,,,,,,,,,,,,,,,,,,,,,0.9427538461538462,,,,,,,,,0.4683937091007957,0.6163987362583885,0.4489479687972784,0.8906952247993292,,,,,,,,,0.40861428045335463,0.5775300914794165,0.38909207505944937,0.9357352872543988,0.9228923076923076,0.9427538461538462,0.8906952247993292
rs7ai48g,gru|seq|m|r|16,gru,Multiclass,Random split,True,16,SetA,SetB,"SetC,SetD",,,,,,,,,,,,,,,,,,,,,,,,,0.9433692307692308,,,,,,,,,0.4701471903374299,0.5012425053180416,0.45966499863474936,0.908604226597541,,,,,,,,,0.5591602285462509,0.7185491463042691,0.5011652826105409,0.9432725066504876,0.9399615384615384,0.9433692307692308,0.908604226597541
u9npbq4n,gru|seq|m|r|13,gru,Multiclass,Random split,True,13,SetA,SetB,"SetC,SetD",,,,,,,,,,,,,,,,,,,,,,,,,0.9489153846153846,,,,,,,,,0.4662888800273617,0.5272056720165224,0.4458125855145152,0.9073886628112884,,,,,,,,,0.5678032948245048,0.650306034668782,0.5237174325097119,0.9484451081968234,0.9404384615384616,0.9489153846153846,0.9073886628112884
ws08mm8x,gru|seq|m|rsd|13,gru,Multiclass,Random with same distribution,True,13,SetA,SetB,"SetC,SetD",,,,,,,,,,,,,,,,,,,,,,,,,0.9246230769230768,,,,,,,,,0.41823962421622984,0.40184036437173815,0.4500002400833492,0.9103681650242084,,,,,,,,,0.6043672341384697,0.7059612290423671,0.5563936284543801,0.9472550209237568,0.9294615384615385,0.9246230769230768,0.9103681650242084
76f0f2px,gru|seq|m|r|19,gru,Multiclass,Random split,True,19,SetA,SetB,"SetC,SetD",,,,,,,,,,,,,,,,,,,,,,,,,0.946176923076923,,,,,,,,,0.46474227218040215,0.4784508734884298,0.4593292500501931,0.9112387097658668,,,,,,,,,0.5573518321887414,0.7089600586519563,0.4988901274852366,0.9434047385697172,0.9472923076923075,0.946176923076923,0.9112387097658668
bmov10bp,cnn|seq|b|r|14,cnn,Binary,Random split,True,14,SetA,SetB,"SetC,SetD",,,,,,,,,,,,,,,,,,,,,,,,,0.8719307692307692,,,,,,,,,0.5091551497598181,0.513835528030076,0.5438163898816134,0.8953861128692103,,,,,,,,,0.7302944408085816,0.7134925432471748,0.751821989166544,0.5807300058000903,0.9011384615384616,0.8719307692307692,0.8953861128692103
falmv9s5,lightgbm|seq|b|r|10,lightgbm,Binary,Random split,True,10,SetA,SetB,"SetC,SetD",,,,,,,,,,,,,,,,,,,,,,,,,0.9410923076923076,,,,,,,,,0.613995798752514,0.5961502075175443,0.6432397959447635,0.9245962020486362,,,,,,,,,0.7382772018175606,0.8197690929945405,0.695438340996567,0.9884765784416296,0.9529076923076925,0.9410923076923076,0.9245962020486362
4hh04iae,lightgbm|seq|b|rsd|10,lightgbm,Binary,Random with same distribution,True,10,SetA,SetB,"SetC,SetD",,,,,,,,,,,,,,,,,,,,,,,,,0.9348,,,,,,,,,0.5985443167667597,0.5805834531079346,0.6326891575312532,0.9259100162912968,,,,,,,,,0.7437253694287489,0.8248724349138331,0.7004696807674458,0.9865918720180455,0.9528538461538462,0.9348,0.9259100162912968
3s834q81,lightgbm|seq|b|t|10,lightgbm,Binary,Time split,True,10,SetA,SetB,"SetC,SetD",,,,,,,,,,,,,,,,,,,,,,,,,0.6576846153846154,,,,,,,,,0.42600586747787184,0.501488825254434,0.5108102185964961,0.6071192737691845,,,,,,,,,0.49858115444555057,0.5567752553134269,0.6570780275085257,0.7046304053618612,0.6394538461538462,0.6576846153846154,0.6071192737691845
o52y821w,lightgbm|seq|m|r|10,lightgbm,Multiclass,Random split,True,10,SetA,SetB,"SetC,SetD",,,,,,,,,,,,,,,,,,,,,,,,,0.9276615384615384,,,,,,,,,0.4635386683371315,0.434563012865629,0.5519430890504572,0.9180568344616904,,,,,,,,,0.6443897524794456,0.7570572495088319,0.5856199946588471,0.9699856791992224,0.9514153846153848,0.9276615384615384,0.9180568344616904
i0nn75vt,lightgbm|com|m|r|10,lightgbm,Multiclass,Random split,False,10,SetA,SetB,"SetC,SetD",,,,,,,,,,,,,,,,,,,,,,,,,0.7659873675703499,,,,,,,,,0.4160208110914534,0.5775813164715826,0.4060416196803774,0.8153607789253081,,,,,,,,,0.6519628846929494,0.8804279156588971,0.648977158103492,0.8861012346816876,0.8510461316195481,0.7659873675703499,0.8153607789253081
638buhyc,lightgbm|com|b|r|10,lightgbm,Binary,Random split,False,10,SetA,SetB,"SetC,SetD",,,,,,,,,,,,,,,,,,,,,,,,,0.7330769859837436,,,,,,,,,0.6480688508270804,0.6517829709919954,0.6450340073687388,0.8877644631637317,,,,,,,,,0.8850579188679395,0.8843996720409477,0.8857773457325204,0.9491405367719288,0.7823233875093336,0.7330769859837436,0.8877644631637317
yq2q2mlo,lightgbm|com|m|t|10,lightgbm,Multiclass,Time split,False,10,SetA,SetB,"SetC,SetD",,,,,,,,,,,,,,,,,,,,,,,,,0.7633367701837459,,,,,,,,,0.4156694891708384,0.5487373648152748,0.4058822845333627,0.8176024724681054,,,,,,,,,0.6536289191347378,0.8754801829652435,0.6521348128463399,0.8928063751121068,0.8485490685062779,0.7633367701837459,0.8176024724681054
3vh2q27c,lightgbm|com|m|rsd|10,lightgbm,Multiclass,Random with same distribution,False,10,SetA,SetB,"SetC,SetD",,,,,,,,,,,,,,,,,,,,,,,,,0.7682531232311312,,,,,,,,,0.4175987022918975,0.5565146529639379,0.4077222470954712,0.8367685853030037,,,,,,,,,0.7040321075990262,0.888003929482381,0.6881004089281925,0.8848599316107609,0.8527259740775662,0.7682531232311312,0.8367685853030037
opjpxygo,lightgbm|com|b|rsd|10,lightgbm,Binary,Random with same distribution,False,10,SetA,SetB,"SetC,SetD",,,,,,,,,,,,,,,,,,,,,,,,,0.733068968447789,,,,,,,,,0.6563940682581948,0.6561014296181711,0.6566918929818191,0.8993052299387183,,,,,,,,,0.8968781127749563,0.8961953740079559,0.8976236474534715,0.9331474151506984,0.7574257225065649,0.733068968447789,0.8993052299387183
ccbkuw1w,lightgbm|seq|m|t|10,lightgbm,Multiclass,Time split,True,10,SetA,SetB,"SetC,SetD",,,,,,,,,,,,,,,,,,,,,,,,,0.9287230769230768,,,,,,,,,0.465371158436906,0.4358694763097432,0.5525961758061292,0.9175335936589613,,,,,,,,,0.6445819768558926,0.7544220553607733,0.5861874997210413,0.9730130816434046,0.9518538461538462,0.9287230769230768,0.9175335936589613
197arydv,lightgbm|seq|m|rsd|10,lightgbm,Multiclass,Random with same distribution,True,10,SetA,SetB,"SetC,SetD",,,,,,,,,,,,,,,,,,,,,,,,,0.9330076923076924,,,,,,,,,0.4722553994021625,0.4427469513021261,0.5502047067582583,0.9170766147919488,,,,,,,,,0.6433731215762774,0.7517510133506385,0.5855183888560048,0.9713435582366864,0.9518846153846154,0.9330076923076924,0.9170766147919488
920gq94k,lightgbm|com|b|t|10,lightgbm,Binary,Time split,False,10,SetA,SetB,"SetC,SetD",,,,,,,,,,,,,,,,,,,,,,,,,0.763400910471383,,,,,,,,,0.6728781069739955,0.6898592067334239,0.6630111065413973,0.8822340282393043,,,,,,,,,0.879031740395472,0.8794949142628203,0.878592542003077,0.945598499806804,0.7791680077571104,0.763400910471383,0.8822340282393043
pbjhnff7,lightgbm|com|b|rsd|11,lightgbm,Binary,Random with same distribution,False,11,SetA,SetB,"SetC,SetD",,,,,,,,,,,,,,,,,,,,,,,,,0.7538800865252481,,,,,,,,,0.6676266319969808,0.6774408439818197,0.6608955107311578,0.8876278739791488,,,,,,,,,0.8850514845469473,0.8840226939075047,0.8862477447457007,0.9556636365863818,0.7776122077199787,0.7538800865252481,0.8876278739791488
5me5e222,lightgbm|seq|b|r|11,lightgbm,Binary,Random split,True,11,SetA,SetB,"SetC,SetD",,,,,,,,,,,,,,,,,,,,,,,,,0.935253846153846,,,,,,,,,0.6008889464934803,0.582517198608839,0.6356322334871043,0.9258163356235593,,,,,,,,,0.7428975345395699,0.8249753604262514,0.6994478328411442,0.9844177815372972,0.9526384615384615,0.935253846153846,0.9258163356235593
ae6egb5h,lightgbm|seq|m|r|11,lightgbm,Multiclass,Random split,True,11,SetA,SetB,"SetC,SetD",,,,,,,,,,,,,,,,,,,,,,,,,0.9320615384615384,,,,,,,,,0.4682458367417781,0.4406223428029869,0.5487557063287266,0.9177529435151272,,,,,,,,,0.6447784161322406,0.7533553812049828,0.5869107646034356,0.9754913963893774,0.9524076923076924,0.9320615384615384,0.9177529435151272
bnq6u3fs,lightgbm|com|b|r|11,lightgbm,Binary,Random split,False,11,SetA,SetB,"SetC,SetD",,,,,,,,,,,,,,,,,,,,,,,,,0.7436970141092598,,,,,,,,,0.654610999348328,0.663220403557306,0.6487108162534924,0.9231842812350924,,,,,,,,,0.9210043785038192,0.9220565772607052,0.920049171192436,0.9264294130880758,0.7758715601536829,0.7436970141092598,0.9231842812350924
leag03i4,lightgbm|seq|m|t|11,lightgbm,Multiclass,Time split,True,11,SetA,SetB,"SetC,SetD",,,,,,,,,,,,,,,,,,,,,,,,,0.9305769230769232,,,,,,,,,0.4710086128787068,0.4391421925865691,0.5529529894586241,0.9171497314106708,,,,,,,,,0.6398205309963286,0.7522443504423021,0.5815184157187294,0.9692288285881768,0.951353846153846,0.9305769230769232,0.9171497314106708
pew37c33,lightgbm|seq|m|rsd|11,lightgbm,Multiclass,Random with same distribution,True,11,SetA,SetB,"SetC,SetD",,,,,,,,,,,,,,,,,,,,,,,,,0.9303461538461538,,,,,,,,,0.47002828783535383,0.4394506517934366,0.5551796860069826,0.9178100658735036,,,,,,,,,0.6437086991968025,0.7597697313132855,0.5837212958086849,0.970000519407282,0.9512153846153846,0.9303461538461538,0.9178100658735036
80l58cv7,lightgbm|seq|b|t|11,lightgbm,Binary,Time split,True,11,SetA,SetB,"SetC,SetD",,,,,,,,,,,,,,,,,,,,,,,,,0.8864615384615384,,,,,,,,,0.6296828456906158,0.5963028038292068,0.8691847143543898,0.9395051375849124,,,,,,,,,0.847936741453694,0.8163584305289329,0.890317994660232,0.9295732100277116,0.9136923076923076,0.8864615384615384,0.9395051375849124
37l2k98w,lightgbm|com|m|rsd|11,lightgbm,Multiclass,Random with same distribution,False,11,SetA,SetB,"SetC,SetD",,,,,,,,,,,,,,,,,,,,,,,,,0.7678065464784577,,,,,,,,,0.4175573869851193,0.5440182630976033,0.40790178118268944,0.827617517664855,,,,,,,,,0.6809722738926632,0.8846977993766645,0.6702603311939851,0.8897538873793557,0.8513242136480714,0.7678065464784577,0.827617517664855
upkmg7uq,lightgbm|com|m|r|11,lightgbm,Multiclass,Random split,False,11,SetA,SetB,"SetC,SetD",,,,,,,,,,,,,,,,,,,,,,,,,0.7656009223373362,,,,,,,,,0.4186695023172032,0.5567939890984759,0.40801643623884337,0.8301972184733815,,,,,,,,,0.6918616497463727,0.8879778439248449,0.6768297271695726,0.8857077530069444,0.8510988293800554,0.7656009223373362,0.8301972184733815
wo6wivcr,lightgbm|seq|b|rsd|11,lightgbm,Binary,Random with same distribution,True,11,SetA,SetB,"SetC,SetD",,,,,,,,,,,,,,,,,,,,,,,,,0.9370076923076924,,,,,,,,,0.6062969690509015,0.5874679293270868,0.6406597752145162,0.9262413259698804,,,,,,,,,0.7446365061183261,0.8266352952285225,0.7010455386420409,0.983334446348938,0.9526307692307692,0.9370076923076924,0.9262413259698804
z4bg3wcj,lightgbm|seq|b|r|12,lightgbm,Binary,Random split,True,12,SetA,SetB,"SetC,SetD",,,,,,,,,,,,,,,,,,,,,,,,,0.9353153846153848,,,,,,,,,0.6012682845507515,0.5828231332283704,0.6361350934538461,0.9260493948457352,,,,,,,,,0.7432799323118497,0.8265008878207678,0.6994636137555131,0.9810935749319204,0.9525615384615383,0.9353153846153848,0.9260493948457352
53mog7td,lightgbm|com|m|r|12,lightgbm,Multiclass,Random split,False,12,SetA,SetB,"SetC,SetD",,,,,,,,,,,,,,,,,,,,,,,,,0.7636662909114816,,,,,,,,,0.41573059904283927,0.5591108954140246,0.4057950323227439,0.8143439030257562,,,,,,,,,0.6418412266552821,0.8730806905934566,0.6452221960530097,0.8917375938063857,0.8490987466851082,0.7636662909114816,0.8143439030257562
y0j322ng,lightgbm|com|m|rsd|12,lightgbm,Multiclass,Random with same distribution,False,12,SetA,SetB,"SetC,SetD",,,,,,,,,,,,,,,,,,,,,,,,,0.7737796107646645,,,,,,,,,0.4064959427135426,0.48263963353798706,0.4034060519891709,0.7906299819376094,,,,,,,,,0.5897472357822329,0.8137591795707678,0.6224280221668571,0.872233832558869,0.8513031345438684,0.7737796107646645,0.7906299819376094
ukizeyk7,lightgbm|seq|b|rsd|12,lightgbm,Binary,Random with same distribution,True,12,SetA,SetB,"SetC,SetD",,,,,,,,,,,,,,,,,,,,,,,,,0.9352692307692309,,,,,,,,,0.5994536959229111,0.581507869163118,0.6331669702364593,0.9294470327219718,,,,,,,,,0.7592346116206714,0.8368992727472382,0.7156901737575405,0.9800918608878896,0.9525538461538462,0.9352692307692309,0.9294470327219718
h421l0gv,lightgbm|com|b|t|11,lightgbm,Binary,Time split,False,11,SetA,SetB,"SetC,SetD",,,,,,,,,,,,,,,,,,,,,,,,,0.7511260629248292,,,,,,,,,0.6667813220434304,0.6744047755783735,0.6611989567827132,0.8808175780087335,,,,,,,,,0.8776551405779371,0.8778612660476675,0.8774540418754774,0.955949549268514,0.7702685721095887,0.7511260629248292,0.8808175780087335
4z9sz8ib,lightgbm|seq|m|rsd|12,lightgbm,Multiclass,Random with same distribution,True,12,SetA,SetB,"SetC,SetD",,,,,,,,,,,,,,,,,,,,,,,,,0.9334,,,,,,,,,0.4754744703650497,0.44398036589950857,0.5519126848702413,0.9159821504054544,,,,,,,,,0.6393418557332228,0.7459946424664468,0.5821743067285947,0.9707870504344472,0.9517384615384616,0.9334,0.9159821504054544
dmocmmok,lightgbm|seq|m|t|12,lightgbm,Multiclass,Time split,True,12,SetA,SetB,"SetC,SetD",,,,,,,,,,,,,,,,,,,,,,,,,0.9285307692307692,,,,,,,,,0.46288193876296574,0.43374035357539314,0.5459569164404724,0.916631060396612,,,,,,,,,0.6408977212207922,0.7494641091977238,0.5831436487598649,0.974519362761466,0.9522,0.9285307692307692,0.916631060396612
